authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
APw8ifFZZZ1U8UkXMVEbeW8DGBnYyhSDwoKiMy2bvxgS,54,DyMpQxPjqGw8gxeYJ4iPzK5QP5vtSHTD5GuNkN6wNRb5,1,0,1,1,0.000001,-70029,0,0,1753166124
AxqQqW1gQnXQsDFgkmMUvdVv42QP87MknxJZKnjhG5zu,54,AFnsvLep9RB6TPEWXFN2DZsX5zUBLpLtdVBnNx4xTu82,1,0,1,1,0.000001,-8928,0,0,1772367935
BPUBbNtf1Q4tNNEKS5iQn7xkNDnmdr1fzfShm5KGk7Yd,54,5TGBDVcCN34wZrtatRJh5gcCW1KgZbvS1p5vmiBoADop,1,0,1,1,0.000001,-15111111,0,0,1769634407
BpxCBNLzqYRZiBBDgN3GYbCsxttR6PaFXUk2VAPuW22h,54,2kDyGxXht3J5dpvFPfLEAj2NwjLCwN3JfiXxpbe9HXxu,1,0,1,1,0.000001,-5514171,0,0,1761406366
BQETJqvhmqmYRX68SiTFUNRjzkH5sRxYLBPP2fPJGp46,54,7LQ3RNB4J3Duqig3ZGN9U95tK9VGvMu4bhm5Qy3HteSW,1,0,1,1,0.000001,-13752149,0,0,1761387732
DJEPAkxPnrMYyVm5zNDZJfUWZKfSZ7xvVg3PbUrC8GAk,54,DT6BSkVKUpgdfxH3Zb79QkxvWjRnctujrYCHLMPQanFA,1,0,1,1,0.000001,-372420662,0,0,1768026287
Do6Rn7xv65MPGBX1mTq8Lt2vk5ovFy4rs3NCtMGEBa5F,54,F12RBn72MfPbXbuwfjyPSAnGK63kUV9jyiztVhymxmos,1,0,1,1,0.000001,-772392,0,0,1759473892
DYWCoPibiLFzSVPZBiP1jpGSSHzHLx9SbUykByvqKsgd,54,6LZMNxNQLCqzQe13De878Jbnd2B85hEmpQmr5MmSnBFR,1,0,1,1,0.000001,-519630,0,0,1763487853
DYzay3XLwycauRpWkqzLmZ56ao3PdSSV3wSDNVCwuB5Z,54,C2yB3NnSUpKBNx8VVTS8vrGBoh6Cwf4mMssquweCQ2Lx,1,0,1,1,0.000001,-53773,0,0,1773063188
Ed1zv8nxZz9yNXQLa9YjdjBp7reDZDg9iKveeRWkSqwh,54,G6HzD8bNVynBjYseWncvjs2dLnthx4UVevaN4C7EJj3h,1,0,1,1,0.000001,-503657,0,0,1758885130
EpFRrvT14dyuzRQZtUbZTPs8mhSAnXQhNDNsxM2z5hsM,54,7ze7DroANW9WTn4fWuSB9Qoynh5Djg9PJoLq9AMFvtxp,1,0,1,1,0.000001,-94647481,0,0,1756505899
ESWHbzyYF3BZKEYZBqXQhfa7rX4ewHNjttnez83uYRAm,54,BXUwG2ocns5WZQa53i7hd3YCK9fdXFTeZCck3fSBZXNb,1,0,1,1,0.000001,-203347150,0,0,1763389972
EwsjV1w7F7DmQYbwdVkj8ow7a8nkkumLpdT1VCRF4Gdi,54,65dXpNwcb32pLHbkMjFN2ghF1P5iBjuQZJoj2kFVyinE,1,0,1,1,0.000001,-68304930,0,0,1765918399
Fp2C2dFTa7UFprUEZYsaKQKckLWNUd2HFcLusBDty19p,54,DQnaZXTbh5G2RGyq5xKxVXB2zjmc4QDPqd979XTP9PnS,1,0,1,1,0.000001,-184263847,0,0,1756509280
FVhCdUmDjsvnVhvyGJyQqJ9jk8v16xLMLjSDvpaWrAJu,54,4sZ8Ja8F9pTRxL2jofm3XoAp3mBtVEqrZ3Ns5j6VdFvn,1,0,1,1,0.000001,-151966,0,0,1771797467
G7WSDx2Htdrym2TiUfQ1hrjWaX3Pbuy2yLLSu9PU2RWj,54,HH3WdVsBLgJHZ9bRtLEpuS4gHmYtTaagNDrsYJx8uvLh,1,0,1,1,0.000001,-127923578,0,0,1756986087
GFuL9Ke4mbzVziwx3KZgorsZHRFrCbyVPKC2zCg2Ysay,54,BkHEExcpqeJdWq5e6FtALxhS7vZQziWJFuapKuA5scHL,1,0,1,1,0.000001,-643237,0,0,1761477118
GyhDMrBdprCrBQMMVS8vREfVms5cpeYBCaiSnEFix64s,54,AH3uNWRLdx858sNZBeVbEX2ygTNrvJfqEaG3pFJV5zuZ,1,0,1,1,0.000001,-9607627,0,0,1772312207
Hvc3g1Jn4pecRAMmn2xS14XBasdSCKHQGRqKVNpFCCwo,54,GicyMMwD5tNi5hrFMyYU1jALdSRpoixBQUkHjCtHXHmw,1,0,1,1,0.000001,-176352949,0,0,1756680320
i23pW8r3nq4dJisJNhFbnpPq24NQ9pVQfYrpL1gVVzt,54,Da9gs3EPDmfEmguVxF3vzXpWm9v34rW6xKgQ3nqi6u1,1,0,1,1,0.000001,-10253565,0,0,1764387575
JA8wtKtitbRPsL8MTM5ECHZiSm5Vvgei4sNFJ1uoXYdi,54,D91GEPe25MjkimvqocGyqigace7avUi1XSENd6Pact5L,1,0,1,1,0.000001,-189522,0,0,1753660760
pMcJUCfWBSkYqvHE8EUZzc5idtqk7wX76shbWEGYo8v,54,ABfCV64m86T591F243gN7RyC7datWty6wutQi31QqT7W,1,0,1,1,0.000001,-726909,0,0,1761622339
sNVzUWNWEeQsU6GVqWGEraVy75CWGMrETS3VktAyJVW,54,6TiNywy1vrhiJgFiXaWLJUWYWMSoki5bEgyz7exC4qvP,1,0,1,1,0.000001,-1639356,0,0,1761306155
uqHizak9Zz1g9NAeTH1TNVwwRC8mx3oEJeCBzfexe5w,54,D2W1DS3iQh1UXAheJAzN5cfoNQcg1ZJ9QeMBL3ofSmW,1,0,1,1,0.000001,-655471,0,0,1755192634
