authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
1J42ZRiY7CdZ57QwuhPfRXb99fyNhnYoBtYqGuB8PRe,4,8eY1KM5p3zqvio81VsvDf1vgNkteuEo4irY9e5vLnk7g,1,0,1,4,0.00000004,4,0.00000004,0,-1739,0,0,1719660692
2aVe5AQvDkE7HR5RP9cWCUMFQ3yeYSnM8kPZSMPMtpA2,4,3pP9KpDWJpNRGcJE9wFfrafFPQHxo7Rr7bWa3gVcVDt1,1,0,1,4,0.00000004,4,0.00000004,0,-3805529,0,0,1744354429
2BMSftN1TdV7LoBNzTEfXw6Dj4Z9nUqjFvLh2KP7Ftwz,4,CKNJKe3Mm2SK4C5zybAiztQcbFiYQWRsTAyU13Bqn3mi,1,0,1,4,0.00000004,4,0.00000004,0,-590,0,0,1712585102
2hXoePeBhenDbFxHYvk36Uqvz2av8u53p5PXnQmxhuLW,4,BJv2RcYZGc7NyjY5wahoBikoSc2rPzWoFoAczhztpBZw,1,0,1,4,0.00000004,4,0.00000004,0,-11813773,0,0,1749982684
34xEWQzJkKzxL3AxWByit67s1yciXdPRfo3fzUzQaYf2,4,EGDA44Ermpts5SeiffHTjojkAePZ7ZP2o6PS7JmSDcFP,1,0,1,4,0.00000004,4,0.00000004,0,-89985,0,0,1771087619
3CiHM94CFZDn3wsRNzxMVwyyCPQxV8nNTnqKfVAFEX5c,4,BJeK3HJe5mCZFiGz5dLpQdKN54P8fckyGe7sewKNpURy,1,0,1,4,0.00000004,4,0.00000004,0,-3130,0,0,1725181340
3ESUeA2833rEUQPCKmV9LTrDrQ1isp5VP3Ks8fLC7g1y,4,Bx3KCCKnojvfeiPEsbhomRfE976DfTNmUZhbNKquceyW,1,0,1,4,0.00000004,4,0.00000004,0,-83946,0,0,1753237146
3J7jz8UL7eEU8XKmMSSf57VaFqS6ty9rvDmTPtDPWK2K,4,9sGpwgJwsWTmN7h2mfRWEdfsutEUrSrNvdnmhnT6yKmp,1,0,1,4,0.00000004,4,0.00000004,0,-2755,0,0,1708150269
3Puoc1baDdGLShkJ8X8yziSJ2YxuR6wMoqzLveZyfzME,4,2X92n3y3DC9k7sPxwNLFGp2VY61zH5Fcu5R8eVY878Ja,1,0,1,4,0.00000004,4,0.00000004,0,-337,0,0,1710487616
4AMBNx1tDe2X4mEqXw5R16hEVtiDSakRyqPeiABUyMC4,4,65tRqyacEfUCqncUgRu78BRVAdfqHs3ZMwPVMd6bd5gc,1,0,1,4,0.00000004,4,0.00000004,0,-136,0,0,1708701622
4CEWqVTmpDxML9s5nEin8c9cDv6rDEiYMp2trcmDuEpZ,4,ABf2UPco18dPK2Zf5Mnx7iVr34eYge49aKeAnYnTC9i9,1,0,1,4,0.00000004,4,0.00000004,0,-1136,0,0,1766058063
4FFe8WVyEgRnYv9hrvmYVKCYoFSkNrvTmN4CNHVybhGf,4,CQkqWa2RnVBGctBYU12UFRhkhj55eUmr9K61AQGWt41w,1,0,1,4,0.00000004,4,0.00000004,0,-801933,0,0,1770505780
4pdA6c6dmwiCErgBEu61HA2ax2XAr2ZwPDLF5Lacuzbk,4,BvHy6AWqnmPjGRGoRGCkEWg6XCnqoP2bUNACpZg5VAj1,1,0,1,4,0.00000004,4,0.00000004,0,-764915,0,0,1754689432
4xwTrcg9YPCbv9rrycEibuKxNxh33hdVNi5T3xXvWVaD,4,DNApQh7pL37Muy5gwoPyebDfjWh2Tk9NhG8acLex4pxe,1,0,1,4,0.00000004,4,0.00000004,0,-10512901,0,0,1750445060
5aVSoTmYkB8iypBNfkdR4GE3JMnriTvqM2bpoEykvmoz,4,BoEMSn3dmC1UVghbknCadgpsvvR76hCg2XFqJvV4msaQ,1,0,1,4,0.00000004,4,0.00000004,0,-9554,0,0,1714564883
5dAa1WBTRKRphTm5NPGK3itDN1voCtY6ESBNNDxGNF5z,4,DzWCo9mMHjcKxB7ue1q3vkGCFdp595SQiEZJZ9Bm9i9k,1,0,1,4,0.00000004,4,0.00000004,0,-280909,0,0,1728596200
5hCGUmuL5NBrmSvDPXGqou2c9M9GiMQKAYZuktPcWPfA,4,Cnsizoq3X4F4N1Tao7pWGjocFrrQbmvkmRdxeJr73ez9,1,0,1,4,0.00000004,4,0.00000004,0,-368,0,0,1708477685
5MJ6Jx2SJKyTceLBa5DoGim1sDDcFAmcQQ5gyQedcH8M,4,6L2NeGnhtVyLQjdrhebjZ35oyyER4xttiqzKC38fUYE9,1,0,1,4,0.00000004,4,0.00000004,0,-20611,0,0,1725792811
5twFtriazqNrXEVJwdobdHbAas1q4uaBPkrdsoz95Jke,4,5WEZ938jXcL7iPUw8VJiKtmAFF72cX6eHecFGevum7h6,1,0,1,4,0.00000004,4,0.00000004,0,-764,0,0,1709945715
5xkQPdndCN9Xp8PWgk8Acqy7BSbeH6FT7SEb56UQNiwz,4,JAAJJnCgaUcJvF2vXtvunSm88Wg45KKDs1cwDtLTpvvA,1,0,1,4,0.00000004,4,0.00000004,0,-104,0,0,1714950628
6gs5qeLcHAL6XxDs2m4Bs93mf5rT8AxU8EVUv17kfCVi,4,4NXAtCH3udUzmTLHzPL9L4UX7ccv1RWWJy6Qxtc7PqNj,1,0,1,4,0.00000004,4,0.00000004,0,-249653,0,0,1715806416
6KBh9Tu4MYGbkUC2RXh5MuvurGBbLtP8vED8uET4GC7F,4,HgCDerjBQpv8Vm1gfJ7kWkXtMcTwFDt1dMyPCp3JkuhC,1,0,1,4,0.00000004,4,0.00000004,0,-9954,0,0,1715012898
6TdVrTVxmwDDSyrizajRFEAzSSrCej9QRFkWcHE4BEkT,4,HwXXERkU5es51hHaR8QbNvd3aMBZT1Qnok8gqjYwc9uT,1,0,1,4,0.00000004,4,0.00000004,0,-4046,0,0,1717169043
6WCSzLNcmyH6f3i3VJKU5jTMNkRVJBdEY7trfLJ9Knrb,4,8BkouzuSZYnBrmbHyJBHwYb5cN28Hm7rSf7TNMY9kZxd,1,0,1,4,0.00000004,4,0.00000004,0,-123644,0,0,1771163985
777DSfQPZHCMAHp8yCQ7esHvNtzKgpR1nJ2S7ZaQiGGi,4,316Kdf2dqSj1ibAtJgp8ubWPcwTMMdEUmNLbspLqNmz5,1,0,1,4,0.00000004,4,0.00000004,0,-118300,0,0,1704166170
7cT6TqrM6ttq1pRtxvHsQ76hFijbtESA55XZ3mhEUaJd,4,D5LTnemYu6dnjdjKrRDrnujGevWEfZ7z7E2Ng7HvTpJB,1,0,1,4,0.00000004,4,0.00000004,0,-471140,0,0,1716055651
7fms5JXcpiBumn4tk4nibwCt65ehXZGC29nQYmfS1jzd,4,GAaMMniNmnMCm5ux75FErxfFuESgJxzDneQHKcoQ1E8n,1,0,1,4,0.00000004,4,0.00000004,0,4,0,0,1714819775
7Gf3RAzMCp11fKjZEdLGQ3AVNanin7WsXJ8TP6A3Yckz,4,CDqocmnc8UTgRV7p6qYtGGy32bgVcECownvHhCjVadYA,1,0,1,4,0.00000004,4,0.00000004,0,-178289,0,0,1755232120
7Lh38sd4pseKra4BzasfiCVAQXB8KbXMSvsWwi6qVeJz,4,E6NGWyG38okUySRWKdtVa7yh9zfVEMCQxaDyUmX47mwj,1,0,1,4,0.00000004,4,0.00000004,0,-33048,0,0,1718361561
7yNh55E4NBfbDTQdB3G9k5TTqz2m2nDYvEQV416UABNw,4,8PEY88uKsxBbd4fsfgWs2qnbjb1FUhe75WHzd5VDKS2A,1,0,1,4,0.00000004,4,0.00000004,0,-3490,0,0,1716427688
8aAwGy74SFyACbaBx6keUz2J2y8jb7M9LRBm6mvMSRVQ,4,7kpb91G4SQMtp6EXQUG3xofjYP9wbdPHQc1hjZdKFScg,1,0,1,4,0.00000004,4,0.00000004,0,-6338960,0,0,1768821226
8DKK1CHD9Yoy2xXY92RdMJk3W5tsBe2HpYJ6M72byiiC,4,4oCu63a5XmmhjPmjagpLpwZWXNATKAyhdENtYF4c3JTz,1,0,1,4,0.00000004,4,0.00000004,0,-3096,0,0,1718727137
8F2swYjZEUjYLi5ZdDLnGNYH9pK5CVjEz5fqr4BqBZPh,4,7XN2UZvEgkVW2Y3NMsxzm1awgiWnBYWkomfefRpGg3ad,1,0,1,4,0.00000004,4,0.00000004,0,-76990243,0,0,1747869314
8pjubux3ZGWLg27WBTBnUgCELb3YM4QP6h6ZxCiKyqhn,4,2WSngTkAwkTWNsdLi5Y2vZ4ZRDb6WRLBJrUjuccekYVJ,1,0,1,4,0.00000004,4,0.00000004,0,-57611,0,0,1763469344
8xUaxoP3ayuAzyLXdcnsGutHfsUmS1iLjqd4JuCfHE73,4,E3rRy7tiAQ3p676HtX4t36kP2vgTJF8xea2oRwBGjpKT,1,0,1,4,0.00000004,4,0.00000004,0,-2350,0,0,1728064616
91hcHknz7ww3zFuxVjF3p9fCv8jadJE2wE3dNGHA1BzH,4,Caq8kfG4KeV6h6awzhVrqYtW9PrQPWf9ktVFo3iiSCaW,1,0,1,4,0.00000004,4,0.00000004,0,-246,0,0,1703357649
9uYvq3SJCfCgwLRHC9uKVUdhhfb7Vf9JHb2449TobAc1,4,84w9YdwgiBnsM3iZDRmZN3CsaPmog5QETZGwMhbyCxCa,1,0,1,4,0.00000004,4,0.00000004,0,-42988,0,0,1734302305
