authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
6csJHaV2xPLASFK7YV9cqP411Vkh8MN7mxo4bD4UydbA,8,FS9yr1wRrKmnm1NzxiaWyfmXc7e9PundS3BAdocNvuCt,240548962,0,240548962,507347206,0.507347206,505709045,0.505709045,1638161,500000000,0,0,0
Ek48P7QMny3cFjkjn2nWekZYHVvsRLZfeDwJMH2SnJwn,8,Dk4gYV1mQACNghjm3M2fUgszJ7J1sJ53PBJkLb9VdFM7,220210840,0,220210840,464451617,0.464451617,462951961,0.462951961,1499656,456342159,0,0,0
5su2on7ZBwzFmQG2rA33sc9c9JfqHJ8denJ8ouhEzwka,8,5eMTAyYyekFZQPhJ2TVXZodc7HBkYyCgsqzx2EXkDkut,213528208,0,213528208,450357129,0.450357129,448902982,0.448902982,1454147,442784273,0,0,1702654597
GpdEEU72QXjZZmecsXJSFJi3bduvCWDi5NNwa7RDx6Lf,8,DzqPrgWFHP6U7dfurs5AAMAB6ZR8RA65H4aaAczecd6F,207713572,0,207713572,438093350,0.43809335,436678801,0.436678801,1414549,432006177,0,0,0
GfCswtgLGWAmyHgzT7o2GfSfLu4rAGnYnVEBoac4p6yB,8,8PJoHHdGvxrfToqmjZ9oXHrffvuHFTtAgYd7LEkpNpbB,199326514,0,199326514,414940830,0.41494083,414940830,0.41494083,0,414733468,199326513,414940828,1714027730
4YjMNWCK4avwZCm1dGadqjMWYswp9fQKaeEskiTEE7Nu,8,2LUC1L6Jp6ZeoVnDFWfmYLLMCBmz2Mubmc5QkQWBfXod,195430367,0,195430367,412186566,0.412186566,410855667,0.410855667,1330899,405509587,0,0,0
BxsZZgUSXWYembPoKRGR1EAysKzfGaZFtaNHjR12ijf2,8,BtVBP4NP12Xp4ZBW3k9z8tEqJmVd6tPDxQCnrxdHDTsE,194921566,0,194921566,411113443,0.411113443,409786009,0.409786009,1327434,405129307,0,0,0
GCSeJcLuEHYGiGwiBZTkCXKjiuBSmjHc3s7NsiivrJQ9,8,9UqRxqLMWJm3u7fzr4v6wcAEG9W2KpKUGMRpKt3WtqSF,193849245,0,193849245,408851786,0.408851786,407531655,0.407531655,1320131,403417913,0,0,0
E2McGTdEP575N3fr1hUNEB9UHxidZnLQiHp48p4q5tpx,8,4D4ppsCAvzXkXJkDwba4ugt1hV181ryWG4LkFxi6MW5T,192730412,0,192730412,406492031,0.406492031,405179519,0.405179519,1312512,400000000,0,0,0
DMUn2DmJZcJ4bVHZUBDzrsuz9GHojDtfsLx8ScY4A4i1,8,ERJebJ3JzLjfX7csikJuDMQnhZ49enkCCE19FppqTQwz,192304891,0,192304891,405594555,0.405594555,404284941,0.404284941,1309614,400000000,0,0,0
GkKHmCH4DKo2msSAaJvynPrrSekNJBvsYTe1qxKVxTpN,8,HMwan4D2DkYaymGBuuyLecjdkbUCT1w5AEhDoBqzwFNh,192958231,0,192958231,403846074,0.403846074,403846074,0.403846074,0,400000001,192958230,403846072,1745109949
H9ujZWQURpWoTTxigd1Xv6wddDqBtPPrV7HQE7cnb836,8,6upFv2AK53NjaQShPnxCHkQMpuck4EX6FuPKwnnqt2eR,183301262,0,183301262,386604800,0.3866048,385356501,0.385356501,1248299,380695750,0,0,0
ChM2YQuX7mk8YFop9BmVDwq8At23Vzztp8SYe2bcJwLG,8,2bcpMHzEXJ4HBHx2KdZNtpVnEA8zLKA66AXYTHqtb2ag,184814300,0,184814300,385491450,0.38549145,385491450,0.38549145,0,384368106,184814299,385491448,1738771207
Aqai3VC3LC5Eu9aTmSzmLmVZRSWfjeTcVjq28MaCL9ZJ,8,BAcr4zwsc8LTHgamHnojYWZjnjRBynHeiqHcsZAbXg2a,175760321,0,175760321,368700600,0.3687006,368700600,0.3687006,0,365484501,175760320,368700598,1758753715
7q3LnvCr3BXqcLXuRtVWE2oPkTZCnAiUd7ugbnBovuUQ,8,CrEFYAxUmtmh9DCX9sBvWMkUkbs6DtuF1sJwjbC8Mde9,173216863,0,173216863,365335567,0.365335567,364155944,0.364155944,1179623,360000000,0,0,0
6g5rDMwvTRYJBjySENM94jKrqzMRTjR1vy8DEMq9nL5R,8,CLMMvaMo1awRCREqoMUdVWbYSXUhNx9sVxZwcDm8RUAC,171734061,0,171734061,362208156,0.362208156,361038631,0.361038631,1169525,355553250,0,0,1704852220
2FzG6WHB6m1k9LVsJhyAwTqc21mEzvTJwHVpcBCDnXmi,8,3b4ZacyEhsW464zkRyNmPeYeVK5XgaDg1vorcbgLR2py,168535442,0,168535442,355461877,0.355461877,354314135,0.354314135,1147742,350000000,0,0,0
CGkjPydQ4gmUmYV2eTGvfRYvqFdMvn8akKViV2NkJ8XZ,8,9MLMMDxKwKKyn8LfhAsuypnHwvcAbNkBCC8xMRyfzZGb,162310803,0,162310803,342333352,0.342333352,341228000,0.341228,1105352,337069000,0,0,0
BivB7NyYSWnZu7caJHaBmnU1xPi8jSj6LHFXjvLm1fyh,8,LzBfc7V7GC9v2GAJ2sbCj8V6nwyRoWPfMQN2zs6KUft,161599802,0,161599802,340833764,0.340833764,339733254,0.339733254,1100510,335144427,0,0,0
DCcFrLmcShzvsxP1Zv3NBvXrnxt1MsevyiUrhNRq8nCQ,8,54WnxcevkgsU8TLDQEJSUQYMBPYheV4iMXsF3eaN44Wg,158782406,0,158782406,334891531,0.334891531,333810208,0.333810208,1081323,330000000,0,0,0
iKW7oTsWLQAHY6VrS1fXzCvJNu3UwLLmVohrPL47kfA,8,5dQmumgh78xcSdZWDCgw5asUJsf4BwXwuweW7pVJFQSP,154091467,0,154091467,324997766,0.324997766,323948389,0.323948389,1049377,320000000,0,0,0
qkZyXcKUpr9ib7sXnn4k5Sq5LUm4kYfhrMyWPhiZTxL,8,GGbZYs2G2jDzijCRbHnMxrfv4s7p9H2b7sZRGzASWLsc,153970415,0,153970415,324742453,0.324742453,323693900,0.3236939,1048553,320000000,0,0,0
8NG8GbdHtDtRE22nScMuzuLYB6mi8JGcSTipPofVHRQ7,8,2YJUFWATYtwCdPNxgL6fTMJJLvNmfqefmfHzx4SPJzQ6,148262302,0,148262302,312703343,0.312703343,311693663,0.311693663,1009680,307893000,0,0,0
7WUH5SB3PS7AqAWyZ2NMyfeaZR6k7CYMuUnQamijFKMH,8,FDbY4pJ29M5FY4FP3PaZtjewcvfur2FmRQEoxWsTznY9,144455113,0,144455113,304673516,0.304673516,303689763,0.303689763,983753,300000000,0,0,0
CbjZ8zLMWQHwyHrncKfNdNahGKWwqKepP5vS421i2yLa,8,zBP4wNFf9Fq315fUN6oMxa3P2XxakR3LuM6H3KWq3xH,144451097,0,144451097,304665045,0.304665045,303681320,0.30368132,983725,300000000,0,0,0
HVXdPkRan7zmgFgyeJe1GKN2g7xH3uADDRShoL6UTxkx,8,6ESjNx9VScS8TfYaL1C4mL6V752XkRUAgQHSxYy4f1ZN,143966836,0,143966836,299663604,0.299663604,299663604,0.299663604,0,299445765,143966835,299663602,1713300938
AbS35wKNVwujWzRe5HGk7MXj1JvKPUU4PfHwyE9EFHXH,8,DK4MoEc7Kz4ALCyYTQGKA5Sg5TZ7nVwcZ14QDPhaXbSs,140438732,0,140438732,296202477,0.296202477,295246076,0.295246076,956401,291647000,0,0,0
42YebGBLbCvtPysYPdPRCtbXJYSSSmLJXwRZBKansck5,8,DuD4pKfifzdsPFcPWsaj8V7aU56T7ohJ2EwB9kP2aLG1,134825252,0,134825252,284362960,0.28436296,283444788,0.283444788,918172,280000000,0,0,0
HLUUf1YXajLJiTcUtNhdbEhgmH8mECe4Kxgmtjk5d3f4,8,EqLgpeYWXEZoRSZYSC929xiMCV6jj6vPXG4RaRrYBRPi,134825012,0,134825012,284362454,0.284362454,283444283,0.283444283,918171,280000000,0,0,0
GY4ya7XjRbEzH5mNMPi7737GJeSFonrSWXqKrab68U9u,8,AKQAHjurn7P7TNGQPPydWKQWUcXf3XKdNpeReV1SeCcK,132392722,0,132392722,275846802,0.275846802,275846802,0.275846802,0,275286238,132392721,275846800,1732386118
6q97xbKAGWQ7mZzR2uahtGgJ2TcVmCGecPujfQLDMmXk,8,F2L98bH8afVCXrZLjRtkgUnGAngdJb1joo1Xb5wfW4vD,130663154,0,130663154,275584586,0.275584586,274694758,0.274694758,889828,271600839,0,0,0
Bg51NiG78oLdAsvv9DgpJG7GPt6ETN2C9g6YwRwW8aJj,8,5mt4CJ59aSL61RpAu4p3eA4TPFDdD1R8k9ijePWFCnH4,125188283,0,125188283,264037413,0.264037413,263184869,0.263184869,852544,260000000,0,0,0
EzmsgSJxXNviRcUWxWVfBJ4Y4L5D6cz9rRHGAKREQcJk,8,E7cLUmk3LkqLHkqdcwJQ3gdbA8D4hAKpeduEPTgKy6ik,125188283,0,125188283,264037413,0.264037413,263184869,0.263184869,852544,260000000,0,0,0
9f5oDnGJA2UFzw85cYCNfYUadaveE8grJ81K451oMsMp,8,2zqKtX3aMXxdj5q4RxGwymixZrABUpU2dBbQGJv34WzZ,125187027,0,125187027,264034763,0.264034763,263182228,0.263182228,852535,260000000,0,0,0
