authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
Cjk5MfghRMyUoN6H9C5tniwCfdrpP2KhuxSo96hCUKxf,28,BQEwHaowWXqAUUMVTyChrjjmZwdskyRrALN6YkfDnuNg,1,0,1,2,0.000002,2,0.000002,0,-3859413,0,0,1752524930
CLLtUbLN5yMaD8ESnUtmwz3YVWEzs2iqzoh4r5FYewR5,28,3LvCeipKcPcqiCKV7EE5tURwEBSYboJXRYjn74hDrT1j,1,0,1,2,0.000002,2,0.000002,0,-52948005,0,0,1762277398
Ctu2YAf5Ty5EHRuNSSvwypT7BXPmtMtnGSHcURgngUj2,28,H5epwtwMBBUf9qbgjdMufcmuS7whLwzMePXbehELvrbu,1,0,1,2,0.000002,2,0.000002,0,-260389179,0,0,1742569862
CyXGPt44mSozn3wsWfPcZv1fTv2VvndQBAXQJpgdwZYQ,28,AHhjKdQoarzkMjxPFcCYrHzz7X3eXqan8EaD51T82pnt,1,0,1,2,0.000002,2,0.000002,0,-59545,0,0,1733273441
DcUE3meLuMGAAvAcvhRL9feCLREMiRACujfYhHkVkNV8,28,Fny5JoZQHwDjEC69BBBaVcyKzXoWC6MHGkDgPRrpv1p4,1,0,1,2,0.000002,2,0.000002,0,-34297466,0,0,1739071654
DH4JmPK1FwVU4V3eu478sthFNqAAdxexGYYiev3VSJVk,28,83ZNAn3vLWtie4wngDfcaEyzqjKKrfJFuibB7Kv3F4EV,1,0,1,2,0.000002,2,0.000002,0,-1731739,0,0,1735902347
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,28,FJArMyVycU31wwvUrWfgMGiEURmjBbrauFNp8UwHJAoV,1,0,1,2,0.000002,2,0.000002,0,-616328,0,0,1755646311
DKcYD8gMCTnGPZyk7jpHtXVd7TrLU9Cw5HfCepaz22oa,28,54JhRs1asqXeTdr6mmNncYxzry1MsPRZCxmzPpWGfKqr,1,0,1,2,0.000002,2,0.000002,0,-750200,0,0,1738025555
DPsEGSQrnHteWztueTfDC8ZdWWYNytKa5uytkRGjuUoZ,28,53fc2aZJhxyrevraQvn8hnAiBpoRmoqD56iUjBmdEq5d,1,0,1,2,0.000002,2,0.000002,0,-9790706,0,0,1737468282
DRstxH3SY2FQ2rJUHdZKYDLCaXy1XF3nvv17gmgYRqfe,28,DDAQkaeQuMYqJiKEvHa3GTEurd3UjWMecCdJRYar7iyr,1,0,1,2,0.000002,2,0.000002,0,-340086,0,0,1735321884
DRTrR7Wgrwgir6TX9jRXNA17mhHb5cANzqqtLLoMniZ6,28,HPPDs6zV43MM95k1nC8LpN4JKZmYXt8HJ8SmR5PhstNg,1,0,1,2,0.000002,2,0.000002,0,-845832,0,0,1737019596
DuxjumGDyqUgFhMjVyMVVzXfbYhC6AKbF1yfAm4vEvj5,28,Esie86tAj2HX7mg4SBVEEYX9U3HYF3aAGGiUEvzszWBe,1,0,1,2,0.000002,2,0.000002,0,-2630762,0,0,1759844963
DyiT3mkZPzXiBX44MM4JuDdMLZTAqKxKUAjKa9oRKvM9,28,91EMHzbv7bQ3ibK5J6pdv7CCPSN6GvasARTVouV7TCMC,1,0,1,2,0.000002,2,0.000002,0,-91381643,0,0,1763670375
Dz6RgcTGMeT2CC1fDFnBTRd8wT87FovE4nu9usoHtz2V,28,9LmupSv8zhtQenr29McNVUKVXTkJun2LjBF1Bft5qosw,1,0,1,2,0.000002,2,0.000002,0,-515262,0,0,1754741240
E2Ek4B1CretGAcy8DhUvm1kesbx7kYUQmcDfEmMmtNc4,28,BcWPwkvhgcPmDFXoj6Twc1ss5XmPFkAB7rgy2S5UFnWC,1,0,1,2,0.000002,2,0.000002,0,-4557918,0,0,1738465213
EgvsE6nJcJzs1jRPuCjXZdk9KkLysGj5us9dzgLUwdPg,28,2yDEBYfsxQ7TxJoyHXX5Bt1DngBkwCR7NF74ajdQUg94,1,0,1,2,0.000002,2,0.000002,0,-499695,0,0,1738886661
EpFRrvT14dyuzRQZtUbZTPs8mhSAnXQhNDNsxM2z5hsM,28,4hyjDFpLU3oYm2PkgKyjWXUg1bkcpcGLmUQjWHMH4bd8,1,0,1,2,0.000002,2,0.000002,0,-575173054,0,0,1754342321
ET9NfoRF9o8SHukjzrSaEQonWsJsEgwBef9aGZbJa5CH,28,RLd9LY1NC6sLT8bVnmCqYGtnnEfJApgvZkFN9zJbrTf,1,0,1,2,0.000002,2,0.000002,0,-10211886,0,0,1736082004
ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,28,FNRXmb8EtcBgyRp5STRPMDoFDX1QQJvnZvDgLPy723gL,1,0,1,2,0.000002,2,0.000002,0,-442490547,0,0,1758148254
EvLvCLaPqYBfag34YMpr4WtBYbEdKguP1fw2c3n4TGYV,28,HTm2VTRKtrYkgET7gixBJ5SGZzjc9Wp5ba7Lf6K2dLX5,1,0,1,2,0.000002,2,0.000002,0,-96712505,0,0,1745674096
EwsjV1w7F7DmQYbwdVkj8ow7a8nkkumLpdT1VCRF4Gdi,28,BJJ3z9oqG69E7EojrM9ipdFfmGMrLc6Qq7AsAAzmxV8R,1,0,1,2,0.000002,2,0.000002,0,-346093335,0,0,1765918391
FkQonLiJw2BwPxsb9Y8QkZan5aw3bJRDstpL4fHV44Hk,28,4DU7kSTZYFPyXyN9wd1KnEpLAMQRe5iwipq5oPnnNgQN,1,0,1,2,0.000002,2,0.000002,0,-23880095,0,0,1737549898
FPqdf9WkqCDwcRWbGfvWYXNiERnmZXpt5Vr9w7uiaXgr,28,GX6kQ86GCQKEftqcaNgpJsMnLPu5xjcNnabUHTWc5YPB,1,0,1,2,0.000002,2,0.000002,0,-31338164,0,0,1760313522
FundnfGUyjAu6r6ZKENvE6Jtsyrn58WH9TbaLUaQWxh7,28,CKfUBtdvP2JaeEXehkurh4hUtPS8MdFz4MoS9mYmZzPg,1,0,1,2,0.000002,2,0.000002,0,-138564077,0,0,1749408093
FW9Lb1RA76HYRMnDr6kX5cRdTQNDJXG3w8gk16QLi3n3,28,5vDdawQBtEH2P1Ca5P2D6Pocsb8jWsenukcmqcmGozux,1,0,1,2,0.000002,2,0.000002,0,-15915791,0,0,1747074162
G5BZUNewyvisWd4dNwLPK6bdPgcCwPZ8sZpY6xBH5sbA,28,CsVSH4hr4GR7PC9RoiDKMZV8LKWp123r4BA23Qko2jyX,1,0,1,2,0.000002,2,0.000002,0,4,0,0,1741820446
G7WSDx2Htdrym2TiUfQ1hrjWaX3Pbuy2yLLSu9PU2RWj,28,CU4aasNNAcXdAT258dMD8W1rmJMqFZ5SJRgKc4mHNuHB,1,0,1,2,0.000002,2,0.000002,0,-64683826,0,0,1755081409
GDcf5FfRa2zP5TbT8hBGZ7PpF6LNZBjTtm8NkqrWNtuj,28,EZdrKNpWY1LFjXojpwVx9t2RyufFTnNM6Qyivuej3Pnx,1,0,1,2,0.000002,2,0.000002,0,-168369351,0,0,1739031008
GFAaV8r6aB8aYgD9MJnqgXPpJU1r19tH3hNKkmLjio1V,28,5reBt5j6vqS9BdMMvFytzS55FMYc2QEzMWcD4ybNFRUJ,1,0,1,2,0.000002,2,0.000002,0,-4887577,0,0,1764986315
GGGTbZMBrJZTSeLcbZUmaismrJuwjsguh2fve8TpWpp9,28,EbuJzbcLbJoUMLsA815U8eLb1pF3rfo1ovAmgnmJBFTH,1,0,1,2,0.000002,2,0.000002,0,-383410,0,0,1742602873
Gni6GwU2HjvpdCFQW5BpjmLta4QyFpVa7ycaHvQniuMq,28,6RoGsyoDRLQYPtuMFXFWLXY6P5ZwAsywaVcoP6xPMomm,1,0,1,2,0.000002,2,0.000002,0,-187186,0,0,1755952570
GSpX49wMaFjm9YaVSm7puMjPgT3Z2Vzhs6faghRa79h3,28,6XQf2jk3bSTvjKmupd8fwemmiDL8jEBd1FrUJsVj3WeZ,1,0,1,2,0.000002,2,0.000002,0,-42860936,0,0,1736052643
GTfBJAAT4JwQHPHAwKLna9oD31QpVpeLapFLKsAdLNXM,28,HbMQtVe72Jdev6DK1z2E1zjtD72Vk36Gw9fV627rbpcX,1,0,1,2,0.000002,2,0.000002,0,-339914,0,0,1747705193
Gvm9AxtUd7WBkBzjegDAX8pQ9QLDKiHWfp2VdZFVfsDs,28,7UFuZb7s3pWyc1XBYX91q5A3xirfkHPMbbsCyfwHhgSd,1,0,1,2,0.000002,2,0.000002,0,-223558,0,0,1735582538
H2XZqoC18rLcrEgCRwjpxBBjanNotVKDhMwEZff4Zx9H,28,2yxTAXFcf7fRAnniXmqJCNJAgXStLo9eJxBzuSLRdKmk,1,0,1,2,0.000002,2,0.000002,0,-25130063,0,0,1752015337
HJH4VjXLdGqJ3mt5jvS8witU7i2pie2WhvRpKBent1iQ,28,GQt636GToKqhWep3HmqKSekUpRct4rMrbeHqgkqusNNM,1,0,1,2,0.000002,2,0.000002,0,-48000058,0,0,1738106224
HsXN5Aw663Qa8LkYNvp6GLjjHqWhd4UH89MS3m3nY4Y7,28,4ybPpaL4ApTwF8zZotJ5Pr4pKK1KNaAuDZvRX9Js5ahB,1,0,1,2,0.000002,2,0.000002,0,-243791018,0,0,1744815731
Hvc3g1Jn4pecRAMmn2xS14XBasdSCKHQGRqKVNpFCCwo,28,BpgrDCnqKb8F9UkWjeUnoFkxMMvGcaJELWUKtkRiBm1C,1,0,1,2,0.000002,2,0.000002,0,-1614564612,0,0,1762360562
J4A9hps5KoNJh8DmTSunq9Efb8aPqHCC4dR3zC25HkZc,28,nAdWLonjFqA3yTUehjRrcwfN6NRHio36shixSiu2bq1,1,0,1,2,0.000002,2,0.000002,0,-73980640,0,0,1746810314
J6oZy4oVtbVMs9fXcVDZ5Y4zinZSxBbyJ47XGnspV5RW,28,J5jpnqnGubNLauQydTM6bj8bjZcJ9zo7F6XuNCRUJTEZ,1,0,1,2,0.000002,2,0.000002,0,-5203491,0,0,1738892010
JbtZmKkcxFMabLDFxVpPCRYPZgu14e3gw11SQ63aGDL,28,Bte8uCzqEGANC63vrtPDPTXatW4f8Mz581RJVJ8SkdN3,1,0,1,2,0.000002,2,0.000002,0,-41889,0,0,1737224263
JFCXpkSzKsu197L6pbbzNGog9Xuq2XMGX9wM16GGNXE,28,2gjLd3TW7AjwKWTB8haEqQK9iQouNc2bcSvRHznDfk2P,1,0,1,2,0.000002,2,0.000002,0,-66056713,0,0,1772359810
kjhK9LaL9AEhKzkauPTVTy5ysu1YoCvr3NTKY4MVBpH,28,22YyQQ9LYUUgLBa3p6nbXEKTNeAyyeQ4RZHdS7NTervB,1,0,1,2,0.000002,2,0.000002,0,-556376696,0,0,1737423404
M5ymEjTVJWGUJekwa5hLXkfA93eTZjdZbvrVbmBMVs8,28,4jX9K5KDTVauqg8dKXPFo9fw2pMjuygjMQ2yYAKwRtVt,1,0,1,2,0.000002,2,0.000002,0,-27304355,0,0,1739897805
rrocgNUqcN6BKNcaoo8ffBhHfwKn2apU8dPucjxQfMS,28,Egc7w6ekf493g9UmEbWVYk6hT2u5fLBGtHUhhxMt9Yfi,1,0,1,2,0.000002,2,0.000002,0,-168228402,0,0,1738964245
rZ8oS9umbimKQwXzrEAzMAwpugNU1QSutdqEEhdUVo4,28,H9tpmsE3LXrHKQ3abqnaLksRDSy6shuUbKDUSBZPufw2,1,0,1,2,0.000002,2,0.000002,0,-9805225,0,0,1736142634
XFB4ZAqGLj5A3LRaKUz2Fw636TeZW5jcrbLRcTndvZr,28,GqaB33G98XE99Rsjhjrz16wrMXA8sYkvGiJtdFk4EVmf,1,0,1,2,0.000002,2,0.000002,0,-1782459,0,0,1741762914
YBjRwGu2bLEAYHKtWf9a7HagXydQzPhtTi1CP59csns,28,3iM6N3vnd3bhSxgeDGRaSphQnq8BfiwPJBR1w8A5qHKv,1,0,1,2,0.000002,2,0.000002,0,-7173,0,0,1755744611
