authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
8aKEJRhXrTzkiea8zVQR27ugLzVJdafRh7RKoEvKepgF,7,HH6DUfWLDqNmv3vUPRfEthM2NCDCsy8C64rqQTzEqguG,74853839,0,74853839,157908085,157.908085,156648316,156.648316,1259769,150000000,0,0,0
2AbUon3qTttWnCnEcoVcQoMnVrLNjYDQWCS1dLpHn2nB,7,7SRTaexbXofb3KCS59BrLMsZ3LpqwuuM4stQtBuWF2hR,68847469,0,68847469,145237333,145.237333,144078650,144.07865,1158683,138008252,0,0,0
FJQQEx2g6yggiJZD6ieWW259iB8ggALHQFJUg2QxPypF,7,FRbMovFQbWCXDrs958Lhjk1pD4xNCZvg4N7FEj218rHV,59523748,0,59523748,125568456,125.568456,124566689,124.566689,1001767,119730977,0,0,0
6Drt6VVQhfU9WcAPUvytypeFdFZ5W2RBWhamEZSVnALL,7,dRjqYaV7n3i2Czt6ohoMSmwtbdDB4u8PrvK2AvZSNBB,57732547,0,57732547,121789824,121.789824,120818202,120.818202,971622,115679508,0,0,0
Dq1QZGvzqJzzqhXnY4Ap874TWFnp71tMLQizC8imd6FJ,7,9qM1u8LcgjioYrQSxQWVt2bqAdNVERVRLCNHNckyMJc4,56068693,0,56068693,118279838,118.279838,117336218,117.336218,943620,112500000,0,0,0
8rpRBCk9yBWZh1sPJHSWV5Rp5JirPUYXQjcRZkoAnGaj,7,AYR6Em8WsRyi9CxsbRTe2xmUHkLudPuwVKbBcpirs4hy,55474587,0,55474587,117026540,117.02654,116092919,116.092919,933621,111340718,0,0,0
8sgnRgpTDDrbvqfwHodh2YowpLiuwn7wjkcLhsxoFFUR,7,8jaSyPsApryKLQfRjtSHJqoxtmYTvDeXjaCHPHfoYStY,52125568,0,52125568,109961609,109.961609,109084351,109.084351,877258,104543160,0,0,0
8Xh6D77fhPghzuwq8aiEx37MXK1gD4gfnp2JkJQYxou9,7,CWifKHUPDy3dMF266ZJGx6KEeYfn1XWYFL5aLUC4H5aq,51657916,0,51657916,108975073,108.975073,108105685,108.105685,869388,103892758,0,0,0
EWeEwkqLM2LhJU3Vq3CuwRnRjpZndP6ZWWWReZSHQung,7,Aucs6cWhLBqFuojVkVDQvSk13kEg4hN784CpPHyC3AnW,49908100,0,49908100,105283745,105.283745,104443806,104.443806,839939,100000000,0,0,0
5o4zqqFzzD8YHD3p3A8jznikbrNmwa3FrnGnhxNhj7kG,7,9J5fGGHhfgVTuZHpfFrHtCKzaZytc2B3A5VcRRAqjXaM,49907973,0,49907973,105283477,105.283477,104443540,104.44354,839937,100000000,0,0,0
6d1DfA2TRyJiAzpZQMVW2C2wAupLSSUP1h8pVFwuQThb,7,4oyQa2j7YWpsLtonvTfcWnXLEsTyoGtAvqVDM6WimGab,49907788,0,49907788,105283087,105.283087,104443153,104.443153,839934,100000000,0,0,0
F66h5aDcC59XF92JqA6qSgqU5BoCbtjAWq8Y25n7PnF,7,9n6qPTWsVFbVHkxckBFPCDQYHdPN4b99KevgUFTDgwJ2,49907691,0,49907691,105282882,105.282882,104442950,104.44295,839932,100000000,0,0,0
FuYRh5a3XiRUy8EDZ958yrnMHZHJJeHnAztb8o3Nc5tc,7,Bk4JDSuHBywMGZosVKRWRmN45CYRVvSmZCprvJNh8CK7,49907469,0,49907469,105282413,105.282413,104442485,104.442485,839928,100000000,0,0,0
