authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
3hpZq5rtYr144VbtMRuNhH1HGRepQee6zCvD6zecdNeG,17,F2o2LbwU5BDQ78a2AKjvLtRVn2movyhBWEcWU5n3bn9c,1,0,1,2,0.000000002,2,0.000000002,0,-1588046,0,0,1762816006
3ibr9mZAVoquWyBakfH3inn1xWrAZmvFUUpht5xrEJrM,17,3SDpbbjef4rMWxWx9t4wsRGRVjgGKk4sXaToFfUwSgbP,1,0,1,2,0.000000002,2,0.000000002,0,-470,0,0,1737224077
3s2dXaCvGywvch4SKU44tDpS4gdd7AAjN1Q2k9RBfynJ,17,EdxGB4T4nvCfTzo3oV1uj3q4cpW6DLz3yaXHYu9q2mfx,1,0,1,2,0.000000002,2,0.000000002,0,-192,0,0,1721139346
3sXBm5CwaxLjdxe9MroxQcFoubUegPSqHHMrXXSkRDw5,17,dUxFQCqu8ZozR9AXTkBAQGsD6JopgDbu6X8PbwMkB3d,1,0,1,2,0.000000002,2,0.000000002,0,-6859047,0,0,1728402952
3Ub5MCbxUJctr6GYWD4NxyXoAkrApvFFxCPTFdCSpfRX,17,4C3ARcJSisK1B56mEFr2woc6PExjm5n3Fv5rxfhcZmEr,1,0,1,2,0.000000002,2,0.000000002,0,-3121039,0,0,1744450407
481tRkY9w6mXziWjFoMSrqqUdBJspUG2Co5ox1ntc7xZ,17,CtvBacdjfAhGvGrmDQhpVMDniCt2PaW74RC6cmybRfL6,1,0,1,2,0.000000002,2,0.000000002,0,-560526,0,0,1748713402
4AAJCgz1y3poUyaKxJv8cnsFqSu42WJ2gCYMrrKHFaiQ,17,8Be8ogXutNiiUXAMVeaZTPGcY9sdEEx9R8H2Qh44s9x3,1,0,1,2,0.000000002,2,0.000000002,0,-980,0,0,1739096046
4kgupQUDqXoCFtoBttJKK2qDG11jE2x9FE6XFTLGy3Wr,17,EUWhUKS5w2pdnscWTuLmSJkY9WY7JnTuHsxvZcXFY9Fg,1,0,1,2,0.000000002,2,0.000000002,0,-4638707,0,0,1755876295
4L24SHvKTarMuC2aTSQGo8FkpyvtCEkxufQwTnrM8Spy,17,8PygGjPi1KYicjQqrwPKWxHtrhQirMXn1txz7XBj8GD3,1,0,1,2,0.000000002,2,0.000000002,0,-4744627,0,0,1765486190
52syvoSz5yi23V9j8D3XytMHoMwDX9oZwjb5AEfdbm6Z,17,F2qGqbmmjdxvGXnwdhrERkZgoXvpHjuVjNQNAmbx4jon,1,0,1,2,0.000000002,2,0.000000002,0,-1496544,0,0,1738317059
5iA4Jq7gc4kdjqh3ypZCmA4JJ1UWEwi8GoxTA86LhtQU,17,9MwMVxwZQnSEzTcTgEAjbxscVeQtdaAjCkbcrdrTKk5w,1,0,1,2,0.000000002,2,0.000000002,0,-195218,0,0,1747238792
5mGAkSBP5sWn8nKbqcbtwRF7ZVw7oBCY62J5tFFJmpDF,17,9mY37NGAJXBTgMRNjEg6jGQ4pN2Edg9QUBPQRFHPtXVb,1,0,1,2,0.000000002,2,0.000000002,0,-10905436,0,0,1767311026
5ToUeRzdHK87TLZKULuU8gvuFJ5DMYhG9WpRySoKwvLT,17,B29oPJnvJXmrwu5j5cPNBWbBR3j1UfyUzPZtdbBCnN5p,1,0,1,2,0.000000002,2,0.000000002,0,-1612440,0,0,1747117427
5WM2ZGZEJq6aqng9uo2HctpuevAfHYrvngy1dD5gkiMc,17,F9VHxCchsLwsP3tP5RZTWSX4DXjP2fgvSN1ke1z2bcG5,1,0,1,2,0.000000002,2,0.000000002,0,-161023,0,0,1759801687
6aveUyGpA1ypJTWTbttYe4Qg7Y77MK8YHTTufjbgB1xX,17,24DK94TbyZdVGDd2iwTdD7bw1HiJ4nKiGdHYDNULJbxX,1,0,1,2,0.000000002,2,0.000000002,0,-1159604,0,0,1749361121
6Dj5N9K8DhC3EK4sefCf4wrzoFsiGAVA2EP8FhHEVKHB,17,8zA38mXwPNUp5tnMRQpMYgLRciU5PycBnAigV98GmM9N,1,0,1,2,0.000000002,2,0.000000002,0,-13123391,0,0,1745258584
6dpdxBTSkcqM7U4ZHTMSisFTzUMXMKtrymRggz5VFcGe,17,23WiGgPA2SCKCQF8L18Nwx2htmC3rRPSAa1Nfyf2qUGz,1,0,1,2,0.000000002,2,0.000000002,0,5,0,0,1732699920
